75.211,19.922,30.465,14.747,58.661,8.3577,6.4616,58.602,46,39.085,51.842,74.454,64.625,1.7675,28.704,47,87.572,35.766,79.343,73.69,85.469,48,37.265,7,25.643,50,4,57.43,41.362,21.367,91.76,0.61538,71.36,49,45,94.965,54.251,12.105,17.386,6.9475
-0.082418,-0.18726,-0.16889,-0.19672,-0.12608,-0.19975,-0.17112,-0.11485,-0.14616,-0.14912,-0.13512,-0.099209,-0.11236,-0.21533,-0.16973,-0.14315,-0.074836,-0.16003,-0.10106,-0.099044,-0.081748,-0.14129,-0.17064,-0.2141,-0.20232,-0.13828,-0.20672,-0.12726,-0.14814,-0.16571,-0.062495,-0.19665,-0.085772,-0.13885,-0.14611,-0.062007,-0.12,-0.16218,-0.2261,-0.20516
-1.7735,-1.7718,-1.7732,-1.7699,-1.7696,-1.7907,-1.7833,-1.7769,-1.7688,-1.7728,-1.7681,-1.7736,-1.7722,-1.7913,-1.7829,-1.7691,-1.7815,-1.7805,-1.7716,-1.7662,-1.7779,-1.7693,-1.7679,-1.7881,-1.7621,-1.7679,-1.7905,-1.7645,-1.7762,-1.787,-1.7796,-1.7946,-1.7831,-1.7672,-1.7711,-1.786,-1.7797,-1.7831,-1.7714,-1.7904
0.74556,0.76618,0.76346,0.75726,0.75798,0.76031,0.76077,0.75765,0.75827,0.76194,0.75548,0.748,0.75255,0.7613,0.7657,0.7576,0.71565,0.76323,0.73284,0.74124,0.72645,0.75821,0.76187,0.76081,0.75842,0.7582,0.76255,0.74898,0.7579,0.76642,0.70965,0.7625,0.74107,0.75815,0.75851,0.70569,0.75917,0.76694,0.76001,0.76448
1.4607,1.2183,1.191,1.1123,1.3541,1.1688,1.1586,1.3547,1.2454,1.2426,1.2563,1.5147,1.3476,1.1695,1.2178,1.2469,1.606,1.2242,1.4908,1.4766,1.5506,1.2622,1.2004,1.1504,1.1022,1.2545,1.1591,1.3273,1.2439,1.1927,1.6337,1.1305,1.5068,1.2569,1.2472,1.6315,1.3467,1.1826,1.1265,1.1636
0.21582,0.11761,0.09878,0.1051,0.12671,0.091039,0.097479,0.16221,0.1232,0.10568,0.13597,0.18286,0.15897,0.09359,0.088072,0.12494,0.25938,0.10466,0.2337,0.19698,0.24741,0.1269,0.10807,0.092409,0.10541,0.12441,0.092746,0.15762,0.11919,0.08048,0.28337,0.10485,0.22539,0.12417,0.12119,0.28417,0.13676,0.076636,0.098428,0.093677
0.088232,-0.0040907,-0.0039331,0.015988,0.023619,-0.0026124,-0.0028325,0.043487,0.019436,0.0037152,0.029117,0.059902,0.043337,-0.0042139,0.00014266,0.020468,0.1242,0.0018233,0.10521,0.077152,0.11152,0.023536,0.015807,0.0011763,0.017077,0.019386,-0.0023161,0.064259,0.013087,-0.0088356,0.13619,0.00748,0.087791,0.023315,0.017893,0.13128,0.035858,-0.016698,0.013728,-0.0033479
0.01635,-0.00029151,-0.00029461,0.0014033,0.0027207,3.4862e-06,-0.00010021,0.0061629,0.002131,0.00048693,0.0035527,0.0092782,0.0058495,-0.00016659,0.00018473,0.0023048,0.028126,0.00017268,0.021207,0.013385,0.024021,0.002636,0.0015832,0.00024535,0.0015601,0.0020483,9.269e-06,0.008818,0.0013304,-0.00055527,0.033517,0.0010689,0.017192,0.0025016,0.0019645,0.032413,0.0042925,-0.0010344,0.0011364,-0.00020681
0.93424,1.3332,1.3478,1.3497,1.1582,1.3858,1.3629,1.1252,1.271,1.3453,1.2562,1.0081,1.2158,1.3447,1.3886,1.2696,0.79851,1.3513,0.8945,0.94217,0.85328,1.2548,1.2979,1.3585,1.3062,1.2602,1.3485,1.1014,1.2778,1.3922,0.70436,1.3465,0.92873,1.2555,1.2763,0.75525,1.2518,1.3872,1.3439,1.3382
0.54846,-0.17717,-0.08256,-0.095334,0.34283,-0.092486,-0.11952,0.26105,0.12131,0.024143,0.17518,0.4388,0.33282,-0.15768,-0.045334,0.14262,0.60837,-0.010976,0.55707,0.52033,0.59101,0.15209,0.039666,-0.12083,-0.086284,0.15805,-0.14972,0.39717,0.10538,-0.093319,0.63457,-0.13699,0.51653,0.17588,0.11991,0.61962,0.23683,-0.13959,-0.092198,-0.16145
0.060386,-0.37822,-0.26711,-0.48596,0.071082,-0.24581,-0.48701,-0.069739,-0.10428,-0.098018,-0.11793,0.041535,-0.088553,-0.4522,-0.26042,-0.10278,0.39188,-0.13502,0.07534,0.17574,0.35176,-0.1191,-0.21219,-0.41801,-0.31191,-0.12544,-0.45413,0.021486,-0.079954,-0.25404,0.34275,-0.41148,0.2223,-0.11976,-0.10693,0.41895,-0.26819,-0.40768,-0.40961,-0.52771
0.10218,0.099108,0.094094,0.097893,0.073266,0.099243,0.096208,0.072651,0.071014,0.086907,0.077039,0.087103,0.081881,0.099649,0.11331,0.073892,0.12092,0.08838,0.099063,0.10043,0.11851,0.074846,0.089557,0.099565,0.081286,0.073101,0.10152,0.075873,0.084631,0.10374,0.11823,0.10203,0.10598,0.075423,0.072032,0.11597,0.091402,0.093877,0.10448,0.10234
0.56632,0.36659,0.65052,0.45642,0.79448,0.49659,0.40108,0.74223,0.84054,0.8045,0.72774,0.50189,0.54268,0.28937,0.5651,0.8009,0.4257,0.72882,0.42518,0.57331,0.50142,0.79342,0.73358,0.27887,0.75229,0.80717,0.30277,0.78448,0.75463,0.49327,0.32005,0.42521,0.59558,0.78799,0.83594,0.34436,0.53358,0.34861,0.35636,0.30481
